Temps (s);Floor 1;Floor 2;Floor 3;Floor 4;Floor 5;Floor 6;Floor 7;Floor 8;Floor 9;Floor 10;Floor 11;Floor 12
74.62;0.00051012;0.00051012;-0.00066;-0.00097;-0.00034;0.00068;0.0013;0.00136;0.00124;0.0016;0.00209;0.00067
74.625;-0.00008829;-0.00008829;-0.00049;-0.00085;-0.00039;0.0006;0.00129;0.00138;0.00124;0.00157;0.00212;0.00109
74.63;0.00113796;0.00113796;-0.00031;-0.00072;-0.00041;0.00051;0.00127;0.0014;0.00125;0.00155;0.00214;0.0015
74.635;0.00150093;0.00150093;-0.00009;-0.00059;-0.00042;0.00042;0.00123;0.00142;0.00127;0.00154;0.00215;0.0019
74.64;0.00075537;0.00075537;0.00014;-0.00045;-0.00042;0.00033;0.00117;0.00142;0.00129;0.00153;0.00215;0.00229
74.645;0.00162846;0.00162846;0.00039;-0.00031;-0.0004;0.00024;0.00109;0.00142;0.00132;0.00153;0.00215;0.00264
74.65;0.00150093;0.00150093;0.00064;-0.00015;-0.00036;0.00015;0.001;0.00141;0.00136;0.00154;0.00214;0.00297
74.655;0.00025506;0.00025506;0.00085;0.00002;-0.00032;0.00008;0.0009;0.00139;0.0014;0.00155;0.00213;0.00326
74.66;0.00032373;0.00032373;0.00101;0.00021;-0.00026;0.00002;0.00078;0.00136;0.00143;0.00156;0.00212;0.00351
74.665;0.00050031;0.00050031;0.00111;0.00041;-0.0002;-0.00003;0.00067;0.00132;0.00147;0.00158;0.00211;0.00372
74.67;0.00034335;0.00034335;0.00116;0.00061;-0.00011;-0.00007;0.00055;0.00127;0.0015;0.0016;0.00211;0.00389
74.675;0.00101043;0.00101043;0.00118;0.0008;-0.00002;-0.0001;0.00044;0.0012;0.00153;0.00162;0.00211;0.00401
74.68;0.00112815;0.00112815;0.0012;0.00097;0.0001;-0.00011;0.00033;0.00113;0.00155;0.00165;0.00212;0.0041
74.685;-0.00015696;-0.00015696;0.00119;0.00111;0.00023;-0.00012;0.00023;0.00105;0.00156;0.00168;0.00213;0.00414
74.69;0.00016677;0.00016677;0.00115;0.00123;0.00037;-0.00011;0.00015;0.00095;0.00156;0.00172;0.00215;0.00414
74.695;0.00053955;0.00053955;0.0011;0.00131;0.00051;-0.00008;0.00007;0.00086;0.00155;0.00175;0.00218;0.00412
74.7;-0.00100062;-0.00100062;0.00102;0.00137;0.00066;-0.00004;0.00001;0.00076;0.00152;0.00179;0.00221;0.00406
74.705;-0.00064746;-0.00064746;0.00089;0.0014;0.0008;0.00002;-0.00004;0.00066;0.00147;0.00182;0.00225;0.00398
74.71;-0.00032373;-0.00032373;0.00075;0.00141;0.00093;0.00011;-0.00007;0.00056;0.00141;0.00186;0.0023;0.00388
74.715;-0.00012753;-0.00012753;0.00062;0.00138;0.00105;0.00021;-0.00009;0.00046;0.00135;0.00189;0.00235;0.00377
74.72;-0.00093195;-0.00093195;0.00048;0.00133;0.00116;0.00032;-0.00009;0.00037;0.00127;0.00191;0.0024;0.00365
74.725;-0.00115758;-0.00115758;0.00033;0.00126;0.00125;0.00045;-0.00007;0.00028;0.00119;0.00193;0.00245;0.00352
74.73;0.00055917;0.00055917;0.0002;0.00117;0.00132;0.00058;-0.00003;0.0002;0.0011;0.00195;0.0025;0.0034
74.735;-0.00055917;-0.00055917;0.00012;0.00106;0.00137;0.00072;0.00003;0.00012;0.00101;0.00196;0.00255;0.00328
74.74;-0.00028449;-0.00028449;0.00005;0.00094;0.0014;0.00085;0.0001;0.00006;0.00092;0.00195;0.0026;0.00317
74.745;-0.0006867;-0.0006867;-0.00001;0.00082;0.0014;0.00098;0.00019;0.00001;0.00083;0.00194;0.00264;0.00306
74.75;-0.00145188;-0.00145188;-0.00008;0.00071;0.00138;0.0011;0.00029;-0.00002;0.00074;0.00191;0.00268;0.00298
74.755;-0.00063765;-0.00063765;-0.00016;0.00062;0.00135;0.0012;0.00041;-0.00004;0.00066;0.00188;0.00271;0.0029
74.76;-0.00132435;-0.00132435;-0.00024;0.00053;0.0013;0.00129;0.00053;-0.00003;0.00058;0.00183;0.00273;0.00284
74.765;-0.00132435;-0.00132435;-0.00034;0.00047;0.00123;0.00135;0.00065;-0.00001;0.00052;0.00178;0.00274;0.0028
74.77;-0.00131454;-0.00131454;-0.00045;0.00041;0.00116;0.00139;0.00077;0.00003;0.00046;0.00172;0.00274;0.00277
74.775;-0.00066708;-0.00066708;-0.00055;0.00035;0.00109;0.00141;0.00088;0.0001;0.00042;0.00165;0.00273;0.00276
74.78;-0.00106929;-0.00106929;-0.00062;0.00028;0.00102;0.0014;0.00099;0.00019;0.00039;0.00158;0.0027;0.00276
74.785;-0.00113796;-0.00113796;-0.00068;0.00021;0.00095;0.00138;0.00108;0.00029;0.00038;0.0015;0.00267;0.00277
74.79;0.00007848;0.00007848;-0.00071;0.00013;0.00089;0.00134;0.00115;0.00041;0.00038;0.00143;0.00261;0.00278
74.795;-0.00048069;-0.00048069;-0.00069;0.00004;0.00083;0.00129;0.00122;0.00054;0.0004;0.00135;0.00255;0.0028
74.8;-0.00015696;-0.00015696;-0.00064;-0.00005;0.00076;0.00124;0.00126;0.00068;0.00044;0.00128;0.00247;0.00282
74.805;-0.0001962;-0.0001962;-0.00056;-0.00014;0.00069;0.00118;0.00129;0.00082;0.0005;0.00121;0.00237;0.00283
74.81;-0.00064746;-0.00064746;-0.00047;-0.00021;0.00062;0.00112;0.0013;0.00095;0.00058;0.00114;0.00227;0.00284
74.815;0.00021582;0.00021582;-0.00039;-0.00026;0.00054;0.00107;0.00131;0.00108;0.00067;0.00109;0.00215;0.00284
74.82;0.00035316;0.00035316;-0.00028;-0.00029;0.00045;0.00101;0.00131;0.0012;0.00077;0.00104;0.00202;0.00283
74.825;-0.00020601;-0.00020601;-0.00018;-0.00029;0.00036;0.00095;0.0013;0.00131;0.00089;0.001;0.00188;0.0028
74.83;0.00030411;0.00030411;-0.00009;-0.00027;0.00027;0.00088;0.00129;0.00141;0.00101;0.00098;0.00174;0.00275
74.835;0.0008829;0.0008829;0.00001;-0.00023;0.00018;0.00081;0.00128;0.00149;0.00113;0.00096;0.00159;0.00268
74.84;-0.00010791;-0.00010791;0.0001;-0.00018;0.0001;0.00074;0.00127;0.00156;0.00126;0.00096;0.00145;0.0026
74.845;0.00067689;0.00067689;0.00018;-0.00012;0.00002;0.00066;0.00126;0.00162;0.00138;0.00098;0.0013;0.00249
74.85;0.00140283;0.00140283;0.00028;-0.00006;-0.00004;0.00057;0.00125;0.00167;0.00149;0.00101;0.00115;0.00235
74.855;0.00105948;0.00105948;0.00039;-0.00001;-0.00008;0.00049;0.00123;0.00171;0.00159;0.00104;0.00102;0.0022
74.86;0.00211896;0.00211896;0.00054;0.00004;-0.00011;0.00041;0.00121;0.00175;0.00168;0.00109;0.00089;0.00202
74.865;0.00139302;0.00139302;0.00071;0.00009;-0.00012;0.00033;0.00118;0.00178;0.00176;0.00114;0.00077;0.00181
74.87;0.0005886;0.0005886;0.00085;0.00014;-0.00013;0.00026;0.00114;0.0018;0.00183;0.00119;0.00067;0.00158
74.875;0.00036297;0.00036297;0.00094;0.00022;-0.00013;0.0002;0.00108;0.00182;0.00188;0.00124;0.00059;0.00133
74.88;0.00085347;0.00085347;0.001;0.0003;-0.00012;0.00016;0.00103;0.00183;0.00193;0.00128;0.00052;0.00106
74.885;0.00187371;0.00187371;0.00104;0.00039;-0.0001;0.00012;0.00096;0.00182;0.00196;0.00132;0.00046;0.00078
74.89;0.00063765;0.00063765;0.00108;0.00048;-0.00007;0.0001;0.0009;0.00181;0.00199;0.00136;0.00043;0.00049
74.895;0.00113796;0.00113796;0.00108;0.00057;-0.00003;0.00008;0.00083;0.00178;0.002;0.00138;0.0004;0.0002
74.9;0.00116739;0.00116739;0.00108;0.00065;0.00003;0.00007;0.00077;0.00174;0.00201;0.00141;0.0004;-0.0001
74.905;0.00010791;0.00010791;0.00106;0.00072;0.00009;0.00007;0.00071;0.00169;0.00201;0.00142;0.0004;-0.0004
74.91;0.00109872;0.00109872;0.00101;0.00078;0.00017;0.00008;0.00066;0.00162;0.00199;0.00143;0.00041;-0.00069
74.915;0.00135378;0.00135378;0.00098;0.00082;0.00025;0.00011;0.00061;0.00155;0.00197;0.00144;0.00042;-0.00096
74.92;0.00116739;0.00116739;0.00096;0.00084;0.00034;0.00014;0.00057;0.00146;0.00193;0.00145;0.00044;-0.00122
74.925;-0.00008829;-0.00008829;0.00093;0.00086;0.00044;0.00018;0.00054;0.00137;0.00187;0.00146;0.00047;-0.00145
74.93;0.00069651;0.00069651;0.00087;0.00087;0.00053;0.00024;0.00051;0.00127;0.0018;0.00146;0.00049;-0.00166
74.935;0.00138321;0.00138321;0.00084;0.00087;0.00062;0.0003;0.00048;0.00117;0.00172;0.00147;0.00051;-0.00184
74.94;-0.0003924;-0.0003924;0.00079;0.00087;0.0007;0.00038;0.00047;0.00107;0.00163;0.00147;0.00053;-0.002
74.945;0.00070632;0.00070632;0.00073;0.00087;0.00077;0.00047;0.00046;0.00096;0.00153;0.00146;0.00054;-0.00212
74.95;0.00138321;0.00138321;0.0007;0.00086;0.00084;0.00056;0.00046;0.00086;0.00142;0.00145;0.00056;-0.00221
74.955;0.00115758;0.00115758;0.00069;0.00085;0.0009;0.00066;0.00048;0.00076;0.00131;0.00144;0.00057;-0.00228
74.96;0.00103005;0.00103005;0.00071;0.00083;0.00096;0.00075;0.0005;0.00066;0.00119;0.00141;0.00058;-0.00231
74.965;0.00103986;0.00103986;0.00074;0.00082;0.00101;0.00085;0.00053;0.00057;0.00107;0.00137;0.00059;-0.00231
74.97;0.00129492;0.00129492;0.00079;0.00082;0.00105;0.00094;0.00057;0.00048;0.00096;0.00131;0.0006;-0.00228
74.975;-0.00002943;-0.00002943;0.00083;0.00083;0.00108;0.00102;0.00061;0.00041;0.00084;0.00125;0.0006;-0.00223
74.98;0.00018639;0.00018639;0.00083;0.00086;0.0011;0.00109;0.00066;0.00035;0.00072;0.00117;0.0006;-0.00216
74.985;0.00138321;0.00138321;0.00083;0.00091;0.00113;0.00115;0.00071;0.0003;0.00061;0.00107;0.00059;-0.00206
74.99;0.00121644;0.00121644;0.00085;0.00095;0.00115;0.0012;0.00076;0.00027;0.00051;0.00097;0.00059;-0.00194
74.995;0.00064746;0.00064746;0.00088;0.001;0.00117;0.00124;0.00081;0.00025;0.0004;0.00086;0.00058;-0.00181
75;0.00001962;0.00001962;0.00088;0.00105;0.0012;0.00127;0.00086;0.00025;0.00031;0.00074;0.00056;-0.00166
75.005;-0.00105948;-0.00105948;0.00083;0.00111;0.00123;0.00128;0.0009;0.00026;0.00021;0.00061;0.00054;-0.0015
75.01;-0.00051012;-0.00051012;0.00073;0.00118;0.00126;0.00129;0.00094;0.00028;0.00013;0.00048;0.00051;-0.00132
75.015;0.00035316;0.00035316;0.00063;0.00123;0.0013;0.0013;0.00097;0.00031;0.00006;0.00035;0.00047;-0.00114
75.02;-0.00004905;-0.00004905;0.00054;0.00126;0.00134;0.0013;0.001;0.00036;-0.00001;0.00022;0.00043;-0.00094
75.025;0.00030411;0.00030411;0.00047;0.00126;0.00139;0.0013;0.00102;0.0004;-0.00006;0.00009;0.00037;-0.00074
75.03;-0.00016677;-0.00016677;0.00042;0.00123;0.00143;0.0013;0.00104;0.00045;-0.0001;-0.00003;0.00031;-0.00054
75.035;-0.00005886;-0.00005886;0.00038;0.00118;0.00148;0.00131;0.00105;0.0005;-0.00013;-0.00014;0.00023;-0.00034
75.04;0.00038259;0.00038259;0.00036;0.00112;0.00151;0.00132;0.00106;0.00054;-0.00015;-0.00025;0.00015;-0.00015
75.045;-0.00044145;-0.00044145;0.00036;0.00104;0.00153;0.00135;0.00107;0.00058;-0.00016;-0.00034;0.00005;0.00005
75.05;-0.00023544;-0.00023544;0.00034;0.00097;0.00153;0.00138;0.00107;0.00061;-0.00016;-0.00043;-0.00005;0.00023
75.055;0.0003924;0.0003924;0.00034;0.00091;0.00151;0.00141;0.00109;0.00063;-0.00015;-0.0005;-0.00015;0.00041
75.06;0.00007848;0.00007848;0.00035;0.00085;0.00148;0.00144;0.0011;0.00064;-0.00013;-0.00056;-0.00026;0.00057
75.065;-0.00059841;-0.00059841;0.00035;0.0008;0.00143;0.00147;0.00113;0.00065;-0.00011;-0.00062;-0.00038;0.00072
75.07;-0.0010791;-0.0010791;0.00031;0.00077;0.00136;0.00148;0.00115;0.00065;-0.00008;-0.00066;-0.00049;0.00086
75.075;0.0001962;0.0001962;0.00026;0.00075;0.00128;0.00149;0.00118;0.00066;-0.00006;-0.00069;-0.00061;0.00097
75.08;0.0008829;0.0008829;0.00024;0.00073;0.00121;0.00147;0.00121;0.00066;-0.00003;-0.00071;-0.00071;0.00106
75.085;-0.00083385;-0.00083385;0.00023;0.0007;0.00113;0.00144;0.00124;0.00067;-0.00001;-0.00073;-0.00082;0.00113
75.09;-0.00023544;-0.00023544;0.00021;0.00068;0.00106;0.00139;0.00126;0.00068;0.00001;-0.00074;-0.00091;0.00118
75.095;0.0001962;0.0001962;0.00019;0.00065;0.00099;0.00133;0.00127;0.0007;0.00002;-0.00075;-0.00099;0.0012
75.1;-0.00030411;-0.00030411;0.00018;0.00061;0.00092;0.00125;0.00126;0.00073;0.00003;-0.00076;-0.00106;0.0012
75.105;0.000004087827;0.000004087827;0.00018;0.00057;0.00086;0.00117;0.00125;0.00076;0.00005;-0.00077;-0.00112;0.00117
75.11;-0.00034335;-0.00034335;0.00017;0.00052;0.0008;0.00108;0.00121;0.00079;0.00006;-0.00077;-0.00116;0.00112
75.115;-0.00031392;-0.00031392;0.00016;0.00048;0.00074;0.00099;0.00116;0.00082;0.00007;-0.00079;-0.00119;0.00105
75.12;-0.00072594;-0.00072594;0.00013;0.00044;0.00068;0.00089;0.0011;0.00084;0.00008;-0.0008;-0.00121;0.00097
75.125;-0.0003924;-0.0003924;0.00009;0.00041;0.00061;0.0008;0.00102;0.00086;0.00009;-0.00081;-0.00122;0.00086
75.13;-0.00075537;-0.00075537;0.00004;0.00037;0.00055;0.00072;0.00094;0.00087;0.00011;-0.00082;-0.00121;0.00075
75.135;-0.00093195;-0.00093195;-0.00004;0.00034;0.00049;0.00063;0.00085;0.00086;0.00012;-0.00082;-0.00119;0.00063
75.14;-0.00061803;-0.00061803;-0.00012;0.0003;0.00043;0.00055;0.00075;0.00084;0.00014;-0.00082;-0.00117;0.0005
75.145;-0.00140283;-0.00140283;-0.00022;0.00026;0.00038;0.00047;0.00066;0.0008;0.00015;-0.00081;-0.00114;0.00037
75.15;-0.00073575;-0.00073575;-0.00033;0.00021;0.00032;0.00039;0.00057;0.00074;0.00016;-0.00079;-0.0011;0.00025
75.155;-0.00083385;-0.00083385;-0.00043;0.00014;0.00026;0.00032;0.00049;0.00067;0.00016;-0.00076;-0.00106;0.00013
75.16;-0.00120663;-0.00120663;-0.00053;0.00006;0.00021;0.00025;0.00041;0.00059;0.00015;-0.00071;-0.00102;0.00002
75.165;-0.00097119;-0.00097119;-0.00062;-0.00003;0.00016;0.00018;0.00033;0.0005;0.00014;-0.00065;-0.00098;-0.00008
75.17;-0.00114777;-0.00114777;-0.0007;-0.00014;0.0001;0.00013;0.00025;0.00039;0.00011;-0.00059;-0.00093;-0.00017
75.175;-0.00086328;-0.00086328;-0.00078;-0.00025;0.00004;0.00008;0.00017;0.00029;0.00008;-0.00051;-0.00089;-0.00025
75.18;-0.00024525;-0.00024525;-0.00082;-0.00038;-0.00003;0.00003;0.0001;0.00018;0.00004;-0.00043;-0.00083;-0.00031
75.185;-0.00063765;-0.00063765;-0.00083;-0.00051;-0.0001;-0.00001;0.00003;0.00007;-0.000004521;-0.00035;-0.00077;-0.00035
75.19;-0.00138321;-0.00138321;-0.00085;-0.00062;-0.00018;-0.00004;-0.00004;-0.00004;-0.00005;-0.00027;-0.00071;-0.00039
75.195;-0.00104967;-0.00104967;-0.00088;-0.00073;-0.00027;-0.00008;-0.00011;-0.00015;-0.00011;-0.0002;-0.00063;-0.0004
75.2;-0.00123606;-0.00123606;-0.00092;-0.00081;-0.00037;-0.00012;-0.00017;-0.00025;-0.00016;-0.00014;-0.00055;-0.0004
75.205;-0.00182466;-0.00182466;-0.00098;-0.00088;-0.00048;-0.00017;-0.00024;-0.00035;-0.00021;-0.00009;-0.00046;-0.00039
75.21;-0.00155979;-0.00155979;-0.00107;-0.00093;-0.00058;-0.00023;-0.0003;-0.00044;-0.00026;-0.00005;-0.00036;-0.00036
75.215;-0.00124587;-0.00124587;-0.00117;-0.00098;-0.00068;-0.00031;-0.00036;-0.00052;-0.00031;-0.00002;-0.00026;-0.00031
75.22;-0.00204048;-0.00204048;-0.00127;-0.00102;-0.00078;-0.0004;-0.00042;-0.00059;-0.00035;-0.0000009464;-0.00015;-0.00025
75.225;-0.0016677;-0.0016677;-0.00139;-0.00107;-0.00087;-0.0005;-0.00048;-0.00065;-0.0004;0.00001;-0.00004;-0.00018
75.23;-0.00100062;-0.00100062;-0.00148;-0.00113;-0.00094;-0.00061;-0.00055;-0.0007;-0.00044;0.00001;0.00007;-0.00009
75.235;-0.00132435;-0.00132435;-0.00155;-0.0012;-0.00101;-0.00073;-0.00062;-0.00073;-0.00047;0.000002697;0.00018;0.00002
75.24;-0.000981;-0.000981;-0.00158;-0.00129;-0.00108;-0.00085;-0.0007;-0.00076;-0.0005;-0.00001;0.00028;0.00014
75.245;-0.00101043;-0.00101043;-0.00158;-0.00139;-0.00114;-0.00097;-0.00079;-0.00078;-0.00053;-0.00001;0.00038;0.00027
75.25;-0.00063765;-0.00063765;-0.00155;-0.00149;-0.00121;-0.00109;-0.00088;-0.00079;-0.00056;-0.00002;0.00047;0.00042
75.255;-0.00119682;-0.00119682;-0.0015;-0.00159;-0.00129;-0.00119;-0.00098;-0.0008;-0.00057;-0.00003;0.00055;0.00058
75.26;-0.00130473;-0.00130473;-0.00145;-0.00167;-0.00138;-0.0013;-0.00108;-0.00082;-0.00059;-0.00003;0.00061;0.00076
75.265;-0.00063765;-0.00063765;-0.0014;-0.00172;-0.00147;-0.00139;-0.00118;-0.00084;-0.00059;-0.00003;0.00067;0.00094
75.27;-0.00077499;-0.00077499;-0.00134;-0.00176;-0.00158;-0.00148;-0.00127;-0.00087;-0.00059;-0.00003;0.00071;0.00113
75.275;0.00090252;0.00090252;-0.00125;-0.00179;-0.00169;-0.00157;-0.00136;-0.00091;-0.00058;-0.00002;0.00074;0.00132
75.28;0.00081423;0.00081423;-0.0011;-0.00181;-0.00181;-0.00167;-0.00144;-0.00095;-0.00057;-0.0000006791;0.00077;0.00152
75.285;-0.0000981;-0.0000981;-0.00094;-0.00181;-0.00192;-0.00176;-0.00152;-0.00101;-0.00056;0.00002;0.00079;0.00172
75.29;0.00081423;0.00081423;-0.00077;-0.0018;-0.00203;-0.00186;-0.00158;-0.00107;-0.00054;0.00004;0.0008;0.00192
75.295;0.00043164;0.00043164;-0.0006;-0.00176;-0.00214;-0.00197;-0.00165;-0.00113;-0.00053;0.00006;0.0008;0.00212
75.3;-0.00053955;-0.00053955;-0.00046;-0.0017;-0.00224;-0.00208;-0.00172;-0.00119;-0.00052;0.00009;0.0008;0.0023
75.305;-0.00082404;-0.00082404;-0.00038;-0.00161;-0.00232;-0.00219;-0.00179;-0.00125;-0.00052;0.00011;0.0008;0.00247
75.31;0.00047088;0.00047088;-0.00034;-0.0015;-0.00239;-0.0023;-0.00186;-0.00131;-0.00052;0.00013;0.00081;0.00263
75.315;0.00110853;0.00110853;-0.00029;-0.00141;-0.00243;-0.00241;-0.00194;-0.00136;-0.00053;0.00015;0.00081;0.00277
75.32;0.00067689;0.00067689;-0.00023;-0.00132;-0.00245;-0.00252;-0.00203;-0.00141;-0.00055;0.00017;0.00082;0.00289
75.325;0.00110853;0.00110853;-0.00017;-0.00126;-0.00244;-0.00261;-0.00212;-0.00145;-0.00057;0.00018;0.00083;0.00299
75.33;0.00076518;0.00076518;-0.00009;-0.00121;-0.00242;-0.0027;-0.00222;-0.00149;-0.00059;0.00018;0.00085;0.00306
75.335;0.00131454;0.00131454;-0.00002;-0.00117;-0.00237;-0.00277;-0.00232;-0.00153;-0.00062;0.00018;0.00088;0.00312
75.34;0.00153036;0.00153036;0.00008;-0.00115;-0.00231;-0.00281;-0.00242;-0.00158;-0.00066;0.00017;0.00091;0.00315
75.345;0.00037278;0.00037278;0.00016;-0.00112;-0.00224;-0.00284;-0.00252;-0.00163;-0.00069;0.00015;0.00094;0.00316
75.35;0.00043164;0.00043164;0.0002;-0.00108;-0.00217;-0.00284;-0.00262;-0.00169;-0.00073;0.00012;0.00098;0.00315
75.355;0.00076518;0.00076518;0.00021;-0.00103;-0.00211;-0.00282;-0.0027;-0.00176;-0.00078;0.00009;0.00102;0.00313
75.36;0.00095157;0.00095157;0.00021;-0.00098;-0.00204;-0.00277;-0.00276;-0.00183;-0.00083;0.00006;0.00106;0.00308
75.365;0.0006867;0.0006867;0.00019;-0.00092;-0.00197;-0.00272;-0.00279;-0.00192;-0.00089;0.00003;0.0011;0.00303
75.37;0.00071613;0.00071613;0.00015;-0.00086;-0.0019;-0.00265;-0.00281;-0.00201;-0.00095;0.00001;0.00113;0.00297
75.375;0.00077499;0.00077499;0.00011;-0.0008;-0.00183;-0.00257;-0.0028;-0.0021;-0.00102;-0.00002;0.00116;0.0029
75.38;0.00094176;0.00094176;0.00008;-0.00075;-0.00175;-0.00248;-0.00278;-0.00219;-0.0011;-0.00004;0.00119;0.00282
75.385;0.00110853;0.00110853;0.00005;-0.00072;-0.00166;-0.00239;-0.00273;-0.00228;-0.00119;-0.00005;0.0012;0.00274
75.39;0.00066708;0.00066708;0.00004;-0.0007;-0.00158;-0.00229;-0.00266;-0.00236;-0.00128;-0.00006;0.00121;0.00265
75.395;0.00113796;0.00113796;0.00004;-0.00069;-0.00149;-0.00218;-0.00259;-0.00242;-0.00138;-0.00008;0.00121;0.00257
75.4;0.00071613;0.00071613;0.00005;-0.00068;-0.0014;-0.00207;-0.0025;-0.00247;-0.00148;-0.00009;0.00119;0.00248
75.405;0.00064746;0.00064746;0.00007;-0.00067;-0.00132;-0.00195;-0.00241;-0.0025;-0.00158;-0.00011;0.00118;0.00239
75.41;0.00040221;0.00040221;0.00007;-0.00065;-0.00123;-0.00182;-0.00232;-0.00252;-0.00168;-0.00014;0.00115;0.00229
75.415;-0.00021582;-0.00021582;0.00005;-0.00062;-0.00116;-0.0017;-0.00223;-0.00252;-0.00176;-0.00019;0.00112;0.0022
75.42;0.00095157;0.00095157;0.00002;-0.00058;-0.00108;-0.00157;-0.00213;-0.00251;-0.00183;-0.00024;0.00108;0.00211
75.425;0.00090252;0.00090252;0.00002;-0.00055;-0.001;-0.00144;-0.00203;-0.00247;-0.00188;-0.00031;0.00104;0.00202
75.43;0.00023544;0.00023544;0.00001;-0.00051;-0.00093;-0.00132;-0.00193;-0.00243;-0.00192;-0.00039;0.00098;0.00193
75.435;0.00017658;0.00017658;-0.00001;-0.00047;-0.00085;-0.00121;-0.00183;-0.00236;-0.00194;-0.00048;0.00092;0.00184
75.44;0.00015696;0.00015696;-0.00003;-0.00042;-0.00077;-0.00111;-0.00172;-0.00229;-0.00195;-0.00057;0.00084;0.00175
75.445;0.00043164;0.00043164;-0.00005;-0.00037;-0.0007;-0.00101;-0.00162;-0.0022;-0.00193;-0.00067;0.00075;0.00165
75.45;0.00084366;0.00084366;-0.00005;-0.00033;-0.00062;-0.00093;-0.00151;-0.0021;-0.00191;-0.00077;0.00065;0.00156
75.455;0.0000981;0.0000981;-0.00004;-0.00029;-0.00054;-0.00085;-0.00141;-0.00199;-0.00187;-0.00086;0.00054;0.00146
75.46;-0.00082404;-0.00082404;-0.00005;-0.00025;-0.00046;-0.00078;-0.0013;-0.00187;-0.00182;-0.00095;0.00041;0.00136
75.465;-0.00032373;-0.00032373;-0.00009;-0.0002;-0.00039;-0.00071;-0.0012;-0.00174;-0.00177;-0.00104;0.00027;0.00125
75.47;-0.00056898;-0.00056898;-0.00015;-0.00014;-0.00032;-0.00064;-0.0011;-0.0016;-0.0017;-0.00112;0.00011;0.00113
75.475;-0.00096138;-0.00096138;-0.00022;-0.00009;-0.00025;-0.00057;-0.001;-0.00146;-0.00164;-0.00118;-0.00005;0.001
75.48;-0.00086328;-0.00086328;-0.0003;-0.00004;-0.00018;-0.00051;-0.0009;-0.00132;-0.00156;-0.00124;-0.00023;0.00085
75.485;-0.0011772;-0.0011772;-0.0004;-0.000004294;-0.00012;-0.00044;-0.00081;-0.00118;-0.00148;-0.00129;-0.00042;0.00069
75.49;-0.00165789;-0.00165789;-0.00052;0.00002;-0.00005;-0.00037;-0.00071;-0.00105;-0.0014;-0.00133;-0.00062;0.0005
75.495;-0.00109872;-0.00109872;-0.00064;0.00003;0.00001;-0.0003;-0.00061;-0.00092;-0.00131;-0.00136;-0.00081;0.00029
75.5;-0.00021582;-0.00021582;-0.00072;0.00001;0.00007;-0.00023;-0.00051;-0.00079;-0.00122;-0.00139;-0.00101;0.00006
75.505;-0.00081423;-0.00081423;-0.00076;-0.00004;0.00013;-0.00015;-0.0004;-0.00067;-0.00112;-0.00141;-0.00121;-0.0002
75.51;-0.00043164;-0.00043164;-0.00077;-0.00011;0.00018;-0.00006;-0.0003;-0.00056;-0.00102;-0.00143;-0.0014;-0.00049
75.515;-0.00014715;-0.00014715;-0.00074;-0.00019;0.00022;0.00003;-0.00019;-0.00044;-0.00093;-0.00144;-0.00158;-0.00081
75.52;-0.00051012;-0.00051012;-0.00068;-0.00028;0.00024;0.00013;-0.00009;-0.00034;-0.00083;-0.00145;-0.00176;-0.00115
75.525;0.00076518;0.00076518;-0.00058;-0.00036;0.00025;0.00023;0.00002;-0.00023;-0.00074;-0.00146;-0.00193;-0.00153
75.53;0.00059841;0.00059841;-0.00044;-0.00043;0.00024;0.00033;0.00013;-0.00013;-0.00065;-0.00147;-0.00209;-0.00193
75.535;-0.000002431899;-0.000002431899;-0.00029;-0.00047;0.00021;0.00042;0.00024;-0.00004;-0.00057;-0.00148;-0.00223;-0.00235
75.54;0.00059841;0.00059841;-0.00014;-0.00048;0.00017;0.00051;0.00036;0.00006;-0.0005;-0.00148;-0.00237;-0.00279
75.545;0.00040221;0.00040221;0.000003436;-0.00045;0.00012;0.00057;0.00048;0.00016;-0.00043;-0.00149;-0.00249;-0.00326
75.55;0.00016677;0.00016677;0.00013;-0.00038;0.00006;0.00062;0.00059;0.00026;-0.00038;-0.00149;-0.0026;-0.00373
75.555;0.00055917;0.00055917;0.00023;-0.00028;0.00001;0.00065;0.00071;0.00035;-0.00033;-0.00149;-0.00271;-0.00421
75.56;0.00154998;0.00154998;0.00034;-0.00017;-0.00003;0.00066;0.00082;0.00045;-0.00028;-0.00148;-0.0028;-0.00468
75.565;0.00160884;0.00160884;0.00047;-0.00005;-0.00005;0.00064;0.00092;0.00056;-0.00024;-0.00148;-0.00289;-0.00515
75.57;0.00115758;0.00115758;0.00061;0.00007;-0.00005;0.00061;0.001;0.00066;-0.00021;-0.00147;-0.00297;-0.00561
75.575;0.00135378;0.00135378;0.00076;0.0002;-0.00003;0.00057;0.00107;0.00076;-0.00017;-0.00147;-0.00305;-0.00605
75.58;0.00126549;0.00126549;0.0009;0.00032;0.00001;0.00053;0.00111;0.00086;-0.00013;-0.00146;-0.00312;-0.00647
75.585;0.00103986;0.00103986;0.00102;0.00045;0.00007;0.00049;0.00114;0.00095;-0.00009;-0.00145;-0.00319;-0.00687
75.59;0.00108891;0.00108891;0.00112;0.00058;0.00014;0.00046;0.00113;0.00103;-0.00005;-0.00145;-0.00325;-0.00722
75.595;0.00168732;0.00168732;0.00122;0.0007;0.00023;0.00044;0.00111;0.00109;0.000004739;-0.00144;-0.00331;-0.00755
